id,log_report_type,volume
6509,log_report_type_315,3
9583,log_report_type_313,8
9583,log_report_type_307,1
9583,log_report_type_312,3
9583,log_report_type_315,3
9583,log_report_type_233,11
9583,log_report_type_235,3
9583,log_report_type_232,3
17456,log_report_type_315,3
17456,log_report_type_307,4
17456,log_report_type_313,10
17456,log_report_type_235,3
17456,log_report_type_227,2
17456,log_report_type_233,10
17456,log_report_type_232,7
17456,log_report_type_312,7
5396,log_report_type_313,19
5396,log_report_type_312,7
5396,log_report_type_235,9
5396,log_report_type_232,7
5396,log_report_type_307,5
5396,log_report_type_227,3
5396,log_report_type_233,21
5396,log_report_type_315,8
15828,log_report_type_235,4
15828,log_report_type_233,10
15828,log_report_type_312,3
15828,log_report_type_313,12
15828,log_report_type_315,6
15828,log_report_type_232,3
17586,log_report_type_233,9
17586,log_report_type_232,3
17586,log_report_type_307,3
17586,log_report_type_227,1
17586,log_report_type_235,2
17586,log_report_type_313,9
17586,log_report_type_315,2
17586,log_report_type_312,3
11185,log_report_type_227,3
11185,log_report_type_315,4
11185,log_report_type_235,4
11185,log_report_type_307,3
11185,log_report_type_232,7
11185,log_report_type_312,7
11185,log_report_type_313,8
11185,log_report_type_233,8
5177,log_report_type_313,13
5177,log_report_type_233,12
5177,log_report_type_307,9
5177,log_report_type_312,9
5177,log_report_type_315,6
5177,log_report_type_235,4
5177,log_report_type_232,9
5177,log_report_type_227,5
12043,log_report_type_233,9
12043,log_report_type_232,2
12043,log_report_type_315,2
12043,log_report_type_312,3
12043,log_report_type_313,9
12043,log_report_type_235,2
14912,log_report_type_312,7
14912,log_report_type_227,1
14912,log_report_type_313,8
14912,log_report_type_235,2
14912,log_report_type_315,2
14912,log_report_type_233,8
14912,log_report_type_307,2
14912,log_report_type_232,6
1629,log_report_type_313,8
1629,log_report_type_312,2
1629,log_report_type_233,8
1629,log_report_type_235,3
1629,log_report_type_232,2
1629,log_report_type_315,3
1629,log_report_type_227,1
1629,log_report_type_307,1
4427,log_report_type_313,10
4427,log_report_type_233,8
4427,log_report_type_307,5
4427,log_report_type_315,5
4427,log_report_type_227,2
4427,log_report_type_235,5
4427,log_report_type_232,6
4427,log_report_type_312,8
7697,log_report_type_312,7
7697,log_report_type_313,15
7697,log_report_type_315,2
7697,log_report_type_307,2
7697,log_report_type_233,17
7697,log_report_type_232,7
7697,log_report_type_235,4
7697,log_report_type_227,1
8339,log_report_type_313,13
8339,log_report_type_233,12
8339,log_report_type_312,6
8339,log_report_type_315,9
8339,log_report_type_232,6
8339,log_report_type_307,3
8339,log_report_type_235,8
8339,log_report_type_227,1
14071,log_report_type_233,1
14071,log_report_type_313,1
13971,log_report_type_233,6
13971,log_report_type_235,2
13971,log_report_type_313,7
13971,log_report_type_312,7
13971,log_report_type_307,4
13971,log_report_type_315,2
13971,log_report_type_232,6
8969,log_report_type_312,4
8969,log_report_type_233,9
8969,log_report_type_232,4
8969,log_report_type_315,4
8969,log_report_type_235,4
8969,log_report_type_313,9
8969,log_report_type_307,2
1388,log_report_type_313,8
1388,log_report_type_233,9
1388,log_report_type_227,1
1388,log_report_type_307,2
1388,log_report_type_312,4
1388,log_report_type_315,2
1388,log_report_type_235,3
1388,log_report_type_232,4
16116,log_report_type_235,3
16116,log_report_type_233,4
16116,log_report_type_313,4
16116,log_report_type_315,3
16116,log_report_type_312,6
16116,log_report_type_307,2
16116,log_report_type_232,6
6380,log_report_type_315,4
6380,log_report_type_233,7
6380,log_report_type_313,7
6380,log_report_type_232,5
6380,log_report_type_235,4
6380,log_report_type_307,4
6380,log_report_type_312,5
2835,log_report_type_313,7
2835,log_report_type_232,8
2835,log_report_type_315,3
2835,log_report_type_233,6
2835,log_report_type_307,6
2835,log_report_type_312,9
2835,log_report_type_227,3
2835,log_report_type_235,4
14666,log_report_type_307,2
14666,log_report_type_315,1
14666,log_report_type_232,3
14666,log_report_type_235,1
14666,log_report_type_233,7
14666,log_report_type_313,7
14666,log_report_type_312,3
14666,log_report_type_227,1
3990,log_report_type_315,2
3990,log_report_type_312,7
3990,log_report_type_232,7
3990,log_report_type_235,2
3990,log_report_type_307,4
3990,log_report_type_233,11
3990,log_report_type_313,12
7876,log_report_type_312,4
7876,log_report_type_307,2
7876,log_report_type_315,1
7876,log_report_type_232,4
7876,log_report_type_235,1
7876,log_report_type_227,1
7876,log_report_type_233,5
7876,log_report_type_313,5
3006,log_report_type_312,5
3006,log_report_type_235,2
3006,log_report_type_315,1
3006,log_report_type_307,4
3006,log_report_type_233,5
3006,log_report_type_227,1
3006,log_report_type_313,4
3006,log_report_type_232,5
9288,log_report_type_315,2
9288,log_report_type_312,4
9288,log_report_type_232,4
9288,log_report_type_313,9
9288,log_report_type_235,2
9288,log_report_type_233,9
18227,log_report_type_313,1
18227,log_report_type_315,1
4221,log_report_type_235,5
4221,log_report_type_313,7
4221,log_report_type_307,4
4221,log_report_type_232,6
4221,log_report_type_233,6
4221,log_report_type_315,5
4221,log_report_type_312,6
18160,log_report_type_233,1
18160,log_report_type_312,1
18160,log_report_type_307,1
18160,log_report_type_235,1
18160,log_report_type_232,1
7785,log_report_type_235,1
7785,log_report_type_313,7
7785,log_report_type_233,7
7785,log_report_type_232,3
7785,log_report_type_307,1
7785,log_report_type_315,1
7785,log_report_type_312,3
4646,log_report_type_313,8
4646,log_report_type_315,4
4646,log_report_type_233,8
4646,log_report_type_312,30
4646,log_report_type_232,33
4646,log_report_type_235,4
4646,log_report_type_227,4
4646,log_report_type_307,4
13082,log_report_type_227,6
13082,log_report_type_233,8
13082,log_report_type_312,68
13082,log_report_type_232,72
13082,log_report_type_307,9
13082,log_report_type_313,8
13082,log_report_type_235,3
13082,log_report_type_315,3
3628,log_report_type_233,6
3628,log_report_type_307,8
3628,log_report_type_315,3
3628,log_report_type_313,6
3628,log_report_type_227,5
3628,log_report_type_312,62
3628,log_report_type_232,68
3628,log_report_type_235,3
797,log_report_type_227,13
797,log_report_type_233,5
797,log_report_type_312,61
797,log_report_type_315,4
797,log_report_type_235,4
797,log_report_type_307,13
797,log_report_type_232,64
797,log_report_type_313,5
13563,log_report_type_227,11
13563,log_report_type_313,10
13563,log_report_type_233,10
13563,log_report_type_312,54
13563,log_report_type_232,56
13563,log_report_type_315,2
13563,log_report_type_235,3
13563,log_report_type_307,13
13703,log_report_type_307,7
13703,log_report_type_315,3
13703,log_report_type_232,61
13703,log_report_type_235,3
13703,log_report_type_312,57
13703,log_report_type_233,13
13703,log_report_type_313,13
13703,log_report_type_227,5
4484,log_report_type_307,4
4484,log_report_type_232,45
4484,log_report_type_233,11
4484,log_report_type_235,3
4484,log_report_type_315,4
4484,log_report_type_313,12
4484,log_report_type_227,4
4484,log_report_type_312,40
2513,log_report_type_312,47
2513,log_report_type_227,10
2513,log_report_type_232,51
2513,log_report_type_315,4
2513,log_report_type_235,4
2513,log_report_type_233,9
2513,log_report_type_313,9
2513,log_report_type_307,13
8871,log_report_type_227,3
8871,log_report_type_233,8
8871,log_report_type_313,8
8871,log_report_type_312,38
8871,log_report_type_232,51
8871,log_report_type_315,3
8871,log_report_type_307,3
8871,log_report_type_235,3
4961,log_report_type_312,55
4961,log_report_type_315,5
4961,log_report_type_233,11
4961,log_report_type_307,9
4961,log_report_type_313,10
4961,log_report_type_235,6
4961,log_report_type_227,7
4961,log_report_type_232,61
11003,log_report_type_312,48
11003,log_report_type_233,4
11003,log_report_type_313,5
11003,log_report_type_232,51
11003,log_report_type_227,7
11003,log_report_type_315,1
11003,log_report_type_307,7
8205,log_report_type_232,5
8205,log_report_type_312,5
11191,log_report_type_313,6
11191,log_report_type_235,4
11191,log_report_type_233,6
11191,log_report_type_307,6
11191,log_report_type_312,32
11191,log_report_type_315,4
11191,log_report_type_227,4
11191,log_report_type_232,37
17207,log_report_type_312,35
17207,log_report_type_315,5
17207,log_report_type_235,5
17207,log_report_type_227,9
17207,log_report_type_232,41
17207,log_report_type_307,10
17207,log_report_type_233,11
17207,log_report_type_313,11
2987,log_report_type_312,38
2987,log_report_type_227,7
2987,log_report_type_313,8
2987,log_report_type_315,3
2987,log_report_type_235,3
2987,log_report_type_307,11
2987,log_report_type_232,43
2987,log_report_type_233,8
6851,log_report_type_233,15
6851,log_report_type_307,13
6851,log_report_type_313,13
6851,log_report_type_235,7
6851,log_report_type_227,8
6851,log_report_type_315,7
6851,log_report_type_232,53
6851,log_report_type_312,43
16431,log_report_type_227,4
16431,log_report_type_232,34
16431,log_report_type_313,1
16431,log_report_type_307,3
16431,log_report_type_233,1
16431,log_report_type_312,18
18,log_report_type_307,5
18,log_report_type_315,4
18,log_report_type_313,10
18,log_report_type_233,10
18,log_report_type_232,33
18,log_report_type_227,2
18,log_report_type_312,24
18,log_report_type_235,4
14901,log_report_type_227,4
14901,log_report_type_312,41
14901,log_report_type_307,5
14901,log_report_type_235,4
14901,log_report_type_315,4
14901,log_report_type_313,8
14901,log_report_type_232,50
14901,log_report_type_233,6
12905,log_report_type_348,3
12905,log_report_type_227,7
12905,log_report_type_301,3
12905,log_report_type_312,38
12905,log_report_type_307,10
12905,log_report_type_313,4
12905,log_report_type_235,2
12905,log_report_type_233,4
12905,log_report_type_232,44
12905,log_report_type_275,3
12905,log_report_type_315,2
8630,log_report_type_312,35
8630,log_report_type_227,5
8630,log_report_type_233,3
8630,log_report_type_232,38
8630,log_report_type_307,5
8630,log_report_type_313,3
199,log_report_type_232,1
10817,log_report_type_235,7
10817,log_report_type_315,7
10817,log_report_type_232,4
10817,log_report_type_313,12
10817,log_report_type_312,4
10817,log_report_type_233,11
6618,log_report_type_312,2
6618,log_report_type_233,5
6618,log_report_type_313,5
6618,log_report_type_307,2
6618,log_report_type_315,2
6618,log_report_type_235,3
6618,log_report_type_227,2
6618,log_report_type_232,2
14185,log_report_type_233,6
14185,log_report_type_312,2
14185,log_report_type_232,2
14185,log_report_type_315,2
14185,log_report_type_313,5
14185,log_report_type_235,3
7930,log_report_type_313,6
7930,log_report_type_315,4
7930,log_report_type_233,5
7930,log_report_type_232,3
7930,log_report_type_312,3
7930,log_report_type_235,3
15818,log_report_type_232,3
15818,log_report_type_307,1
15818,log_report_type_235,4
15818,log_report_type_312,7
15818,log_report_type_233,12
15818,log_report_type_313,12
15818,log_report_type_315,5
10218,log_report_type_232,6
10218,log_report_type_235,3
10218,log_report_type_312,6
10218,log_report_type_233,12
10218,log_report_type_315,2
10218,log_report_type_227,1
10218,log_report_type_313,12
10218,log_report_type_307,1
15719,log_report_type_313,18
15719,log_report_type_235,3
15719,log_report_type_232,7
15719,log_report_type_233,18
15719,log_report_type_315,3
15719,log_report_type_307,3
15719,log_report_type_312,8
1509,log_report_type_312,9
1509,log_report_type_227,2
1509,log_report_type_232,9
1509,log_report_type_233,5
1509,log_report_type_307,5
1509,log_report_type_313,6
1509,log_report_type_315,2
1509,log_report_type_235,2
9057,log_report_type_307,2
9057,log_report_type_233,2
9057,log_report_type_232,2
9057,log_report_type_315,1
9057,log_report_type_312,2
9057,log_report_type_313,4
17582,log_report_type_348,2
17582,log_report_type_307,1
17582,log_report_type_312,3
17582,log_report_type_232,1
17582,log_report_type_275,2
17582,log_report_type_315,5
17582,log_report_type_233,4
17582,log_report_type_301,2
17582,log_report_type_313,5
17582,log_report_type_221,2
17582,log_report_type_235,4
4898,log_report_type_313,6
4898,log_report_type_312,2
4898,log_report_type_232,2
4898,log_report_type_233,5
4898,log_report_type_235,1
4898,log_report_type_315,1
6785,log_report_type_312,1
6785,log_report_type_313,5
6785,log_report_type_307,1
6785,log_report_type_233,5
6785,log_report_type_232,1
6785,log_report_type_235,1
16190,log_report_type_313,3
16190,log_report_type_315,2
16190,log_report_type_312,1
16190,log_report_type_232,1
16190,log_report_type_233,2
16190,log_report_type_235,1
8427,log_report_type_307,2
8427,log_report_type_227,1
8427,log_report_type_235,1
8427,log_report_type_233,3
8427,log_report_type_315,1
8427,log_report_type_313,3
8427,log_report_type_312,3
8427,log_report_type_232,2
16567,log_report_type_233,6
16567,log_report_type_315,3
16567,log_report_type_235,4
16567,log_report_type_313,7
16567,log_report_type_312,4
16567,log_report_type_232,4
16567,log_report_type_307,2
12056,log_report_type_235,3
12056,log_report_type_312,3
12056,log_report_type_233,6
12056,log_report_type_307,3
12056,log_report_type_315,4
12056,log_report_type_232,3
12056,log_report_type_313,8
15888,log_report_type_235,5
15888,log_report_type_313,4
15888,log_report_type_233,5
15888,log_report_type_312,5
15888,log_report_type_232,5
15888,log_report_type_315,5
15888,log_report_type_307,2
2553,log_report_type_233,4
2553,log_report_type_312,3
2553,log_report_type_235,3
2553,log_report_type_313,9
2553,log_report_type_315,4
2553,log_report_type_232,1
9422,log_report_type_315,6
9422,log_report_type_235,6
9422,log_report_type_233,7
9422,log_report_type_232,4
9422,log_report_type_227,1
9422,log_report_type_307,1
9422,log_report_type_313,9
9422,log_report_type_312,5
3476,log_report_type_313,6
3476,log_report_type_312,4
3476,log_report_type_235,2
3476,log_report_type_315,2
3476,log_report_type_232,4
3476,log_report_type_307,6
3476,log_report_type_233,5
3957,log_report_type_235,3
3957,log_report_type_315,3
3957,log_report_type_233,6
3957,log_report_type_232,3
3957,log_report_type_312,5
3957,log_report_type_313,7
10070,log_report_type_315,2
10070,log_report_type_313,2
10070,log_report_type_233,2
10070,log_report_type_307,1
10070,log_report_type_232,1
10070,log_report_type_312,4
10070,log_report_type_235,2
13126,log_report_type_235,1
13126,log_report_type_313,6
13126,log_report_type_233,2
13126,log_report_type_307,3
13126,log_report_type_315,3
13126,log_report_type_232,1
13126,log_report_type_312,4
12603,log_report_type_233,9
12603,log_report_type_313,9
12603,log_report_type_232,5
12603,log_report_type_235,6
12603,log_report_type_227,1
12603,log_report_type_312,6
12603,log_report_type_315,6
12603,log_report_type_307,2
14615,log_report_type_235,4
14615,log_report_type_233,5
14615,log_report_type_232,1
14615,log_report_type_315,3
14615,log_report_type_312,1
14615,log_report_type_313,4
14180,log_report_type_235,2
14180,log_report_type_315,2
14180,log_report_type_313,3
14180,log_report_type_233,3
1069,log_report_type_235,1
1069,log_report_type_233,2
1069,log_report_type_312,1
1069,log_report_type_315,1
1069,log_report_type_313,5
16643,log_report_type_233,9
16643,log_report_type_235,3
16643,log_report_type_313,13
16643,log_report_type_315,4
16643,log_report_type_312,3
16643,log_report_type_232,2
10379,log_report_type_307,1
