id,assembly_line_type
3364,assembly_line_type_6
12741,assembly_line_type_4
12741,assembly_line_type_8
2131,assembly_line_type_2
14079,assembly_line_type_2
9737,assembly_line_type_2
5791,assembly_line_type_2
6855,assembly_line_type_8
6855,assembly_line_type_2
5278,assembly_line_type_2
14099,assembly_line_type_2
11269,assembly_line_type_2
3248,assembly_line_type_2
2859,assembly_line_type_2
12869,assembly_line_type_2
15226,assembly_line_type_2
6005,assembly_line_type_2
12305,assembly_line_type_2
6451,assembly_line_type_2
16325,assembly_line_type_2
3548,assembly_line_type_2
11024,assembly_line_type_2
12125,assembly_line_type_2
10883,assembly_line_type_2
13327,assembly_line_type_2
3514,assembly_line_type_2
17385,assembly_line_type_2
14078,assembly_line_type_2
16992,assembly_line_type_2
2256,assembly_line_type_2
14195,assembly_line_type_2
9843,assembly_line_type_2
4089,assembly_line_type_2
16361,assembly_line_type_2
16490,assembly_line_type_2
14294,assembly_line_type_2
2423,assembly_line_type_2
15234,assembly_line_type_2
14828,assembly_line_type_2
15650,assembly_line_type_2
3480,assembly_line_type_2
15909,assembly_line_type_2
950,assembly_line_type_2
7991,assembly_line_type_2
12174,assembly_line_type_2
7840,assembly_line_type_2
13258,assembly_line_type_2
8080,assembly_line_type_2
12339,assembly_line_type_2
2488,assembly_line_type_2
8640,assembly_line_type_2
8516,assembly_line_type_2
13729,assembly_line_type_2
7678,assembly_line_type_2
6486,assembly_line_type_2
11278,assembly_line_type_2
4871,assembly_line_type_2
10927,assembly_line_type_2
15591,assembly_line_type_2
15401,assembly_line_type_2
15562,assembly_line_type_2
13303,assembly_line_type_2
17984,assembly_line_type_2
15293,assembly_line_type_2
1306,assembly_line_type_2
4860,assembly_line_type_2
15703,assembly_line_type_2
7202,assembly_line_type_2
293,assembly_line_type_2
4431,assembly_line_type_2
18535,assembly_line_type_2
8071,assembly_line_type_2
7394,assembly_line_type_2
15058,assembly_line_type_2
8777,assembly_line_type_2
15588,assembly_line_type_2
11312,assembly_line_type_2
14380,assembly_line_type_2
15341,assembly_line_type_2
10781,assembly_line_type_2
14273,assembly_line_type_2
10789,assembly_line_type_2
5873,assembly_line_type_2
5957,assembly_line_type_2
17716,assembly_line_type_2
12042,assembly_line_type_2
10416,assembly_line_type_2
4237,assembly_line_type_2
15776,assembly_line_type_2
749,assembly_line_type_2
1914,assembly_line_type_2
14040,assembly_line_type_2
11430,assembly_line_type_2
11679,assembly_line_type_2
10557,assembly_line_type_2
235,assembly_line_type_2
11336,assembly_line_type_2
5904,assembly_line_type_2
12654,assembly_line_type_2
18492,assembly_line_type_2
7830,assembly_line_type_2
16159,assembly_line_type_2
5807,assembly_line_type_2
8532,assembly_line_type_2
8958,assembly_line_type_2
5886,assembly_line_type_2
16991,assembly_line_type_2
2096,assembly_line_type_2
14430,assembly_line_type_2
980,assembly_line_type_2
11115,assembly_line_type_2
5376,assembly_line_type_2
2547,assembly_line_type_2
5275,assembly_line_type_2
7323,assembly_line_type_2
12080,assembly_line_type_2
17743,assembly_line_type_2
8761,assembly_line_type_2
4018,assembly_line_type_2
8659,assembly_line_type_2
11493,assembly_line_type_2
11493,assembly_line_type_8
15127,assembly_line_type_2
11916,assembly_line_type_2
12962,assembly_line_type_2
2968,assembly_line_type_2
3863,assembly_line_type_2
5959,assembly_line_type_2
1079,assembly_line_type_2
17873,assembly_line_type_2
18086,assembly_line_type_2
13564,assembly_line_type_2
17192,assembly_line_type_2
18527,assembly_line_type_2
13039,assembly_line_type_2
12462,assembly_line_type_2
370,assembly_line_type_2
4611,assembly_line_type_2
2237,assembly_line_type_2
14419,assembly_line_type_2
3649,assembly_line_type_2
9628,assembly_line_type_2
3468,assembly_line_type_2
10634,assembly_line_type_2
13467,assembly_line_type_2
10308,assembly_line_type_2
7809,assembly_line_type_2
3127,assembly_line_type_2
3922,assembly_line_type_2
17356,assembly_line_type_2
18488,assembly_line_type_2
18318,assembly_line_type_2
14656,assembly_line_type_2
12493,assembly_line_type_2
11481,assembly_line_type_2
3959,assembly_line_type_2
6353,assembly_line_type_2
3558,assembly_line_type_2
2622,assembly_line_type_2
2622,assembly_line_type_8
5466,assembly_line_type_2
17408,assembly_line_type_2
14429,assembly_line_type_2
17205,assembly_line_type_2
6086,assembly_line_type_2
7374,assembly_line_type_2
2124,assembly_line_type_2
2974,assembly_line_type_2
15960,assembly_line_type_2
12858,assembly_line_type_2
5106,assembly_line_type_2
17952,assembly_line_type_2
9983,assembly_line_type_2
7109,assembly_line_type_2
3184,assembly_line_type_2
612,assembly_line_type_2
12817,assembly_line_type_2
4543,assembly_line_type_2
11937,assembly_line_type_2
3516,assembly_line_type_2
3275,assembly_line_type_2
10730,assembly_line_type_2
7734,assembly_line_type_2
3954,assembly_line_type_2
13384,assembly_line_type_2
614,assembly_line_type_2
14865,assembly_line_type_2
11633,assembly_line_type_2
9831,assembly_line_type_2
10556,assembly_line_type_2
5882,assembly_line_type_2
110,assembly_line_type_2
12384,assembly_line_type_8
14362,assembly_line_type_8
14376,assembly_line_type_8
14115,assembly_line_type_8
9294,assembly_line_type_2
1347,assembly_line_type_2
11440,assembly_line_type_2
16788,assembly_line_type_2
1297,assembly_line_type_2
15900,assembly_line_type_2
16312,assembly_line_type_2
12301,assembly_line_type_2
3849,assembly_line_type_2
17021,assembly_line_type_2
604,assembly_line_type_2
12414,assembly_line_type_2
16087,assembly_line_type_2
18378,assembly_line_type_2
8848,assembly_line_type_2
144,assembly_line_type_2
6777,assembly_line_type_2
10861,assembly_line_type_2
5209,assembly_line_type_2
5305,assembly_line_type_2
5402,assembly_line_type_2
4206,assembly_line_type_2
14932,assembly_line_type_2
7529,assembly_line_type_2
11007,assembly_line_type_2
14821,assembly_line_type_2
10449,assembly_line_type_2
10071,assembly_line_type_2
11388,assembly_line_type_8
6122,assembly_line_type_2
1623,assembly_line_type_2
7976,assembly_line_type_2
10033,assembly_line_type_2
2275,assembly_line_type_2
6500,assembly_line_type_2
3060,assembly_line_type_2
15240,assembly_line_type_2
13866,assembly_line_type_2
11399,assembly_line_type_2
5529,assembly_line_type_2
534,assembly_line_type_2
7739,assembly_line_type_8
7739,assembly_line_type_2
18092,assembly_line_type_2
3843,assembly_line_type_2
17210,assembly_line_type_2
14528,assembly_line_type_2
5521,assembly_line_type_2
11615,assembly_line_type_2
15727,assembly_line_type_2
12498,assembly_line_type_2
13878,assembly_line_type_2
18187,assembly_line_type_2
16355,assembly_line_type_2
11163,assembly_line_type_2
3512,assembly_line_type_2
6178,assembly_line_type_2
16209,assembly_line_type_2
9435,assembly_line_type_2
799,assembly_line_type_2
14634,assembly_line_type_2
13627,assembly_line_type_2
1147,assembly_line_type_2
9174,assembly_line_type_2
493,assembly_line_type_2
851,assembly_line_type_2
13653,assembly_line_type_2
12559,assembly_line_type_2
15311,assembly_line_type_2
9534,assembly_line_type_2
12231,assembly_line_type_2
16439,assembly_line_type_2
5777,assembly_line_type_2
14424,assembly_line_type_2
12293,assembly_line_type_2
2054,assembly_line_type_2
12395,assembly_line_type_2
9275,assembly_line_type_2
4064,assembly_line_type_2
9429,assembly_line_type_2
3388,assembly_line_type_2
10793,assembly_line_type_2
6297,assembly_line_type_2
1811,assembly_line_type_2
14413,assembly_line_type_2
14580,assembly_line_type_2
6639,assembly_line_type_2
17704,assembly_line_type_2
1325,assembly_line_type_2
6701,assembly_line_type_2
10989,assembly_line_type_2
10948,assembly_line_type_2
10630,assembly_line_type_2
4376,assembly_line_type_2
16630,assembly_line_type_2
3422,assembly_line_type_2
18539,assembly_line_type_2
81,assembly_line_type_2
11315,assembly_line_type_2
10763,assembly_line_type_2
2335,assembly_line_type_2
7962,assembly_line_type_2
2883,assembly_line_type_2
17024,assembly_line_type_2
14284,assembly_line_type_2
15336,assembly_line_type_2
14995,assembly_line_type_2
9410,assembly_line_type_2
14505,assembly_line_type_2
1790,assembly_line_type_2
364,assembly_line_type_2
8657,assembly_line_type_2
16146,assembly_line_type_2
2662,assembly_line_type_2
14761,assembly_line_type_2
404,assembly_line_type_2
12409,assembly_line_type_2
7638,assembly_line_type_2
11083,assembly_line_type_2
1012,assembly_line_type_2
8698,assembly_line_type_2
15483,assembly_line_type_2
14155,assembly_line_type_2
99,assembly_line_type_2
13268,assembly_line_type_2
5040,assembly_line_type_2
11067,assembly_line_type_2
10819,assembly_line_type_2
3157,assembly_line_type_2
14968,assembly_line_type_2
14498,assembly_line_type_2
15809,assembly_line_type_2
13429,assembly_line_type_2
7306,assembly_line_type_2
15741,assembly_line_type_2
15137,assembly_line_type_2
1315,assembly_line_type_2
11013,assembly_line_type_2
12605,assembly_line_type_2
12044,assembly_line_type_2
2664,assembly_line_type_2
10577,assembly_line_type_2
16870,assembly_line_type_2
8601,assembly_line_type_2
14291,assembly_line_type_2
13774,assembly_line_type_2
1558,assembly_line_type_2
391,assembly_line_type_2
7886,assembly_line_type_2
2582,assembly_line_type_2
16281,assembly_line_type_2
8136,assembly_line_type_2
83,assembly_line_type_2
11591,assembly_line_type_2
1181,assembly_line_type_2
13834,assembly_line_type_2
13446,assembly_line_type_2
9790,assembly_line_type_2
7122,assembly_line_type_2
8091,assembly_line_type_2
6656,assembly_line_type_2
2544,assembly_line_type_2
7577,assembly_line_type_2
15440,assembly_line_type_2
9036,assembly_line_type_2
6642,assembly_line_type_2
6463,assembly_line_type_2
6660,assembly_line_type_2
13693,assembly_line_type_2
1837,assembly_line_type_2
7967,assembly_line_type_2
9869,assembly_line_type_2
18537,assembly_line_type_2
9819,assembly_line_type_2
2737,assembly_line_type_2
16923,assembly_line_type_2
9453,assembly_line_type_2
2821,assembly_line_type_2
18162,assembly_line_type_2
17054,assembly_line_type_2
8712,assembly_line_type_2
7534,assembly_line_type_2
3752,assembly_line_type_2
6978,assembly_line_type_2
17101,assembly_line_type_2
2343,assembly_line_type_2
4075,assembly_line_type_2
6090,assembly_line_type_2
8699,assembly_line_type_2
4592,assembly_line_type_2
7396,assembly_line_type_2
13927,assembly_line_type_2
7514,assembly_line_type_2
10555,assembly_line_type_2
16465,assembly_line_type_2
15108,assembly_line_type_8
18462,assembly_line_type_8
4355,assembly_line_type_2
14808,assembly_line_type_8
2647,assembly_line_type_8
1532,assembly_line_type_8
14915,assembly_line_type_8
3675,assembly_line_type_8
9220,assembly_line_type_8
14514,assembly_line_type_2
6707,assembly_line_type_2
4869,assembly_line_type_2
1168,assembly_line_type_2
16105,assembly_line_type_2
17780,assembly_line_type_2
4353,assembly_line_type_2
9847,assembly_line_type_2
3551,assembly_line_type_2
8943,assembly_line_type_2
569,assembly_line_type_2
6423,assembly_line_type_2
10930,assembly_line_type_2
13196,assembly_line_type_2
12037,assembly_line_type_2
6142,assembly_line_type_2
10935,assembly_line_type_2
3362,assembly_line_type_2
13412,assembly_line_type_8
13412,assembly_line_type_2
12868,assembly_line_type_2
17686,assembly_line_type_2
3708,assembly_line_type_2
15746,assembly_line_type_2
4720,assembly_line_type_2
4662,assembly_line_type_2
14394,assembly_line_type_2
16035,assembly_line_type_2
11095,assembly_line_type_2
15474,assembly_line_type_2
9293,assembly_line_type_2
4828,assembly_line_type_2
10519,assembly_line_type_2
11323,assembly_line_type_2
6396,assembly_line_type_2
16761,assembly_line_type_2
13234,assembly_line_type_2
16086,assembly_line_type_2
8805,assembly_line_type_2
17069,assembly_line_type_2
884,assembly_line_type_2
884,assembly_line_type_8
8887,assembly_line_type_2
8407,assembly_line_type_2
8815,assembly_line_type_2
118,assembly_line_type_8
13169,assembly_line_type_2
1017,assembly_line_type_2
1798,assembly_line_type_2
720,assembly_line_type_2
6194,assembly_line_type_8
6194,assembly_line_type_2
16705,assembly_line_type_2
13244,assembly_line_type_2
2857,assembly_line_type_8
5885,assembly_line_type_2
13455,assembly_line_type_2
14713,assembly_line_type_2
14560,assembly_line_type_2
9082,assembly_line_type_2
13051,assembly_line_type_2
15151,assembly_line_type_2
10552,assembly_line_type_2
17629,assembly_line_type_2
13131,assembly_line_type_2
13541,assembly_line_type_2
13626,assembly_line_type_2
5845,assembly_line_type_2
16942,assembly_line_type_2
1268,assembly_line_type_2
8510,assembly_line_type_2
14854,assembly_line_type_2
18426,assembly_line_type_2
11036,assembly_line_type_2
547,assembly_line_type_2
4812,assembly_line_type_2
18238,assembly_line_type_2
10612,assembly_line_type_2
14129,assembly_line_type_2
4705,assembly_line_type_2
14721,assembly_line_type_2
2808,assembly_line_type_2
12560,assembly_line_type_2
17212,assembly_line_type_2
12475,assembly_line_type_2
8545,assembly_line_type_2
3565,assembly_line_type_2
16639,assembly_line_type_2
3647,assembly_line_type_2
8879,assembly_line_type_2
16470,assembly_line_type_2
2155,assembly_line_type_2
17891,assembly_line_type_2
15914,assembly_line_type_2
3354,assembly_line_type_2
12139,assembly_line_type_2
13967,assembly_line_type_2
17429,assembly_line_type_2
18316,assembly_line_type_2
15529,assembly_line_type_2
14468,assembly_line_type_2
13507,assembly_line_type_2
3699,assembly_line_type_2
14527,assembly_line_type_2
3415,assembly_line_type_2
6361,assembly_line_type_2
10052,assembly_line_type_2
4158,assembly_line_type_2
8041,assembly_line_type_2
18263,assembly_line_type_2
12247,assembly_line_type_2
15662,assembly_line_type_2
8557,assembly_line_type_2
7012,assembly_line_type_2
16357,assembly_line_type_2
14317,assembly_line_type_2
6612,assembly_line_type_2
9581,assembly_line_type_2
18113,assembly_line_type_2
10470,assembly_line_type_2
17304,assembly_line_type_2
13545,assembly_line_type_2
2018,assembly_line_type_2
16613,assembly_line_type_2
6498,assembly_line_type_2
9513,assembly_line_type_2
2629,assembly_line_type_2
3494,assembly_line_type_2
10743,assembly_line_type_2
5910,assembly_line_type_2
2417,assembly_line_type_2
2976,assembly_line_type_2
3681,assembly_line_type_2
7125,assembly_line_type_2
8474,assembly_line_type_2
501,assembly_line_type_2
5023,assembly_line_type_2
895,assembly_line_type_2
8253,assembly_line_type_2
14999,assembly_line_type_2
13517,assembly_line_type_2
12132,assembly_line_type_2
7964,assembly_line_type_2
11805,assembly_line_type_2
3174,assembly_line_type_2
17976,assembly_line_type_2
8065,assembly_line_type_2
436,assembly_line_type_2
11151,assembly_line_type_2
8233,assembly_line_type_2
12279,assembly_line_type_2
7013,assembly_line_type_2
9454,assembly_line_type_2
8077,assembly_line_type_2
8584,assembly_line_type_2
12057,assembly_line_type_2
6624,assembly_line_type_2
4507,assembly_line_type_2
14184,assembly_line_type_2
3457,assembly_line_type_2
6154,assembly_line_type_2
36,assembly_line_type_2
13452,assembly_line_type_2
18097,assembly_line_type_2
12996,assembly_line_type_2
1359,assembly_line_type_2
15921,assembly_line_type_2
10845,assembly_line_type_2
198,assembly_line_type_2
8372,assembly_line_type_2
15406,assembly_line_type_2
14677,assembly_line_type_2
11212,assembly_line_type_2
15008,assembly_line_type_2
11908,assembly_line_type_2
6596,assembly_line_type_2
3643,assembly_line_type_2
7134,assembly_line_type_2
3182,assembly_line_type_2
7973,assembly_line_type_2
8700,assembly_line_type_2
4634,assembly_line_type_2
5219,assembly_line_type_2
11560,assembly_line_type_2
17011,assembly_line_type_2
2891,assembly_line_type_2
2729,assembly_line_type_2
2046,assembly_line_type_2
10503,assembly_line_type_2
7776,assembly_line_type_2
633,assembly_line_type_2
10106,assembly_line_type_2
12189,assembly_line_type_2
14571,assembly_line_type_2
13324,assembly_line_type_2
12250,assembly_line_type_2
209,assembly_line_type_2
10118,assembly_line_type_2
17710,assembly_line_type_2
12598,assembly_line_type_2
7399,assembly_line_type_2
8652,assembly_line_type_2
10959,assembly_line_type_2
17306,assembly_line_type_8
17306,assembly_line_type_2
18105,assembly_line_type_2
15119,assembly_line_type_8
17020,assembly_line_type_2
853,assembly_line_type_2
14395,assembly_line_type_2
14796,assembly_line_type_8
14796,assembly_line_type_2
11947,assembly_line_type_2
16799,assembly_line_type_2
16799,assembly_line_type_8
2828,assembly_line_type_2
3859,assembly_line_type_2
3859,assembly_line_type_8
3999,assembly_line_type_2
18415,assembly_line_type_2
12193,assembly_line_type_2
15,assembly_line_type_2
659,assembly_line_type_2
3998,assembly_line_type_2
