id,car_variant
12904,car_variant_35
16119,car_variant_35
887,car_variant_35
887,car_variant_34
18164,car_variant_35
18164,car_variant_34
8375,car_variant_35
8375,car_variant_34
17287,car_variant_35
12187,car_variant_34
12187,car_variant_35
1780,car_variant_35
1780,car_variant_34
18047,car_variant_35
18047,car_variant_34
7555,car_variant_34
7555,car_variant_35
10488,car_variant_35
10488,car_variant_34
17167,car_variant_11
17167,car_variant_34
17167,car_variant_35
12968,car_variant_35
12968,car_variant_34
10848,car_variant_35
10848,car_variant_34
1580,car_variant_34
1580,car_variant_35
11110,car_variant_34
11110,car_variant_35
5269,car_variant_35
5269,car_variant_34
11074,car_variant_34
11074,car_variant_35
17160,car_variant_35
17160,car_variant_34
5052,car_variant_35
5052,car_variant_34
12753,car_variant_35
12753,car_variant_34
6588,car_variant_35
6588,car_variant_34
2958,car_variant_35
2958,car_variant_34
5719,car_variant_34
5719,car_variant_35
660,car_variant_35
660,car_variant_34
2569,car_variant_35
2569,car_variant_34
11361,car_variant_34
11361,car_variant_35
10398,car_variant_34
10398,car_variant_35
522,car_variant_36
522,car_variant_35
522,car_variant_11
522,car_variant_21
522,car_variant_34
5430,car_variant_36
5430,car_variant_34
5430,car_variant_35
5430,car_variant_11
18155,car_variant_35
18155,car_variant_34
14065,car_variant_34
14065,car_variant_35
388,car_variant_34
388,car_variant_35
9803,car_variant_34
9803,car_variant_35
14393,car_variant_35
14393,car_variant_34
6874,car_variant_35
6874,car_variant_34
455,car_variant_34
455,car_variant_35
9826,car_variant_34
9826,car_variant_35
8195,car_variant_34
8195,car_variant_35
6004,car_variant_35
6004,car_variant_34
1567,car_variant_35
1567,car_variant_34
14005,car_variant_35
7662,car_variant_34
7662,car_variant_35
18505,car_variant_34
18505,car_variant_35
10973,car_variant_35
10973,car_variant_34
8412,car_variant_35
8412,car_variant_34
12302,car_variant_35
12302,car_variant_34
10228,car_variant_34
10228,car_variant_35
4710,car_variant_34
4710,car_variant_35
15143,car_variant_34
15143,car_variant_35
17848,car_variant_34
17848,car_variant_35
177,car_variant_34
177,car_variant_35
3648,car_variant_35
3648,car_variant_21
3648,car_variant_34
12595,car_variant_34
12595,car_variant_35
8499,car_variant_34
8499,car_variant_35
4609,car_variant_35
4609,car_variant_34
10067,car_variant_35
10067,car_variant_34
18132,car_variant_34
18132,car_variant_35
13238,car_variant_35
13238,car_variant_34
11894,car_variant_35
11894,car_variant_34
9912,car_variant_34
9912,car_variant_35
13776,car_variant_35
13776,car_variant_34
6119,car_variant_35
6119,car_variant_34
14579,car_variant_34
14579,car_variant_35
14644,car_variant_34
14644,car_variant_35
7975,car_variant_34
7975,car_variant_35
1504,car_variant_34
1504,car_variant_35
17334,car_variant_35
17334,car_variant_34
6605,car_variant_35
6605,car_variant_34
3349,car_variant_35
3349,car_variant_34
12309,car_variant_35
12309,car_variant_34
14122,car_variant_35
14122,car_variant_34
944,car_variant_35
944,car_variant_34
14288,car_variant_35
14288,car_variant_34
11935,car_variant_35
11935,car_variant_34
6049,car_variant_35
6049,car_variant_34
2057,car_variant_34
2057,car_variant_35
3939,car_variant_35
3939,car_variant_34
16772,car_variant_35
16772,car_variant_34
7182,car_variant_35
7182,car_variant_34
11391,car_variant_35
11391,car_variant_34
11827,car_variant_35
11827,car_variant_12
11827,car_variant_34
16555,car_variant_35
16555,car_variant_34
6573,car_variant_35
6573,car_variant_34
12032,car_variant_34
12032,car_variant_35
1512,car_variant_34
1512,car_variant_35
1458,car_variant_35
1458,car_variant_34
17660,car_variant_35
17660,car_variant_34
352,car_variant_34
352,car_variant_35
4589,car_variant_35
4589,car_variant_34
4190,car_variant_34
4190,car_variant_35
16907,car_variant_34
16907,car_variant_35
5794,car_variant_35
5794,car_variant_34
14508,car_variant_35
14508,car_variant_34
6509,car_variant_35
6509,car_variant_34
9583,car_variant_35
9583,car_variant_34
17456,car_variant_35
17456,car_variant_34
5396,car_variant_34
5396,car_variant_35
15828,car_variant_34
15828,car_variant_35
17586,car_variant_34
17586,car_variant_35
11185,car_variant_35
11185,car_variant_34
5177,car_variant_34
5177,car_variant_35
12043,car_variant_35
12043,car_variant_34
14912,car_variant_35
14912,car_variant_34
1629,car_variant_34
1629,car_variant_35
4427,car_variant_35
4427,car_variant_34
7697,car_variant_35
7697,car_variant_34
8339,car_variant_34
8339,car_variant_35
14071,car_variant_34
14071,car_variant_35
13971,car_variant_34
13971,car_variant_35
8969,car_variant_35
8969,car_variant_34
1388,car_variant_34
1388,car_variant_35
16116,car_variant_34
16116,car_variant_35
6380,car_variant_34
6380,car_variant_35
2835,car_variant_35
2835,car_variant_34
14666,car_variant_35
14666,car_variant_34
3990,car_variant_34
3990,car_variant_35
7876,car_variant_34
7876,car_variant_35
3006,car_variant_35
3006,car_variant_34
9288,car_variant_35
9288,car_variant_34
18227,car_variant_35
4221,car_variant_35
4221,car_variant_34
18160,car_variant_34
18160,car_variant_35
7785,car_variant_35
7785,car_variant_34
4646,car_variant_34
4646,car_variant_35
13082,car_variant_34
13082,car_variant_35
3628,car_variant_34
3628,car_variant_35
797,car_variant_34
797,car_variant_35
13563,car_variant_35
13563,car_variant_34
13703,car_variant_35
13703,car_variant_34
4484,car_variant_35
4484,car_variant_34
2513,car_variant_34
2513,car_variant_35
8871,car_variant_34
8871,car_variant_35
4961,car_variant_34
4961,car_variant_35
11003,car_variant_35
11003,car_variant_34
8205,car_variant_34
8205,car_variant_35
11191,car_variant_35
11191,car_variant_34
17207,car_variant_34
17207,car_variant_35
2987,car_variant_34
2987,car_variant_35
6851,car_variant_34
6851,car_variant_35
16431,car_variant_35
16431,car_variant_34
18,car_variant_34
18,car_variant_35
14901,car_variant_35
14901,car_variant_34
12905,car_variant_12
12905,car_variant_34
12905,car_variant_35
8630,car_variant_34
8630,car_variant_35
199,car_variant_34
10817,car_variant_34
10817,car_variant_35
6618,car_variant_34
6618,car_variant_35
14185,car_variant_35
14185,car_variant_34
7930,car_variant_35
7930,car_variant_34
15818,car_variant_35
15818,car_variant_34
10218,car_variant_34
10218,car_variant_35
15719,car_variant_34
15719,car_variant_35
1509,car_variant_34
1509,car_variant_35
9057,car_variant_34
9057,car_variant_35
17582,car_variant_35
17582,car_variant_12
17582,car_variant_34
4898,car_variant_34
4898,car_variant_35
6785,car_variant_35
6785,car_variant_34
16190,car_variant_35
16190,car_variant_34
8427,car_variant_34
8427,car_variant_35
16567,car_variant_34
16567,car_variant_35
12056,car_variant_35
12056,car_variant_34
15888,car_variant_35
15888,car_variant_34
2553,car_variant_34
2553,car_variant_35
9422,car_variant_35
9422,car_variant_34
3476,car_variant_35
3476,car_variant_34
3957,car_variant_35
3957,car_variant_34
10070,car_variant_34
10070,car_variant_35
13126,car_variant_35
13126,car_variant_34
12603,car_variant_35
12603,car_variant_34
14615,car_variant_34
14615,car_variant_35
14180,car_variant_35
14180,car_variant_34
1069,car_variant_35
1069,car_variant_34
16643,car_variant_35
16643,car_variant_34
10379,car_variant_34
10379,car_variant_35
9705,car_variant_35
9705,car_variant_34
13905,car_variant_35
13905,car_variant_34
1834,car_variant_34
1834,car_variant_35
4425,car_variant_11
4425,car_variant_35
4425,car_variant_34
2078,car_variant_35
2078,car_variant_34
1895,car_variant_34
1895,car_variant_35
1142,car_variant_35
1142,car_variant_34
11850,car_variant_35
11850,car_variant_34
3343,car_variant_34
3343,car_variant_35
17999,car_variant_34
17999,car_variant_35
13132,car_variant_34
13132,car_variant_35
12859,car_variant_35
12859,car_variant_34
2386,car_variant_34
2386,car_variant_35
12167,car_variant_34
12167,car_variant_35
15755,car_variant_34
15755,car_variant_35
5960,car_variant_34
5960,car_variant_35
7712,car_variant_34
7712,car_variant_35
8758,car_variant_35
8758,car_variant_34
7874,car_variant_35
7874,car_variant_34
14205,car_variant_35
14205,car_variant_34
16852,car_variant_35
16852,car_variant_34
14555,car_variant_35
14555,car_variant_34
831,car_variant_34
831,car_variant_35
18428,car_variant_35
18428,car_variant_34
11344,car_variant_34
11344,car_variant_35
13764,car_variant_35
13764,car_variant_34
10650,car_variant_34
10650,car_variant_35
8405,car_variant_35
8405,car_variant_34
6246,car_variant_34
6246,car_variant_35
13876,car_variant_34
13876,car_variant_35
13876,car_variant_21
14866,car_variant_35
14866,car_variant_34
11135,car_variant_34
11135,car_variant_35
12421,car_variant_35
12421,car_variant_34
1405,car_variant_34
1405,car_variant_35
16368,car_variant_35
16368,car_variant_34
9335,car_variant_34
9335,car_variant_35
5906,car_variant_34
5906,car_variant_35
14446,car_variant_35
14446,car_variant_34
1658,car_variant_34
1658,car_variant_35
12510,car_variant_34
12510,car_variant_35
9177,car_variant_35
9177,car_variant_34
1354,car_variant_35
1354,car_variant_34
4194,car_variant_34
4194,car_variant_35
2833,car_variant_34
2833,car_variant_35
2613,car_variant_35
2613,car_variant_34
10690,car_variant_35
10690,car_variant_34
10473,car_variant_35
10473,car_variant_34
6013,car_variant_35
6013,car_variant_34
4799,car_variant_34
4799,car_variant_35
4905,car_variant_35
4905,car_variant_34
4995,car_variant_34
4995,car_variant_35
9748,car_variant_34
9748,car_variant_35
15845,car_variant_34
15845,car_variant_35
15845,car_variant_20
11213,car_variant_34
11213,car_variant_35
15609,car_variant_35
15609,car_variant_34
9779,car_variant_34
9779,car_variant_35
7563,car_variant_34
7563,car_variant_35
9400,car_variant_35
9400,car_variant_34
3467,car_variant_35
3467,car_variant_34
16249,car_variant_34
16249,car_variant_35
2398,car_variant_34
2398,car_variant_35
16974,car_variant_34
16974,car_variant_35
17479,car_variant_35
17479,car_variant_34
1445,car_variant_34
1445,car_variant_35
9689,car_variant_34
9689,car_variant_35
15849,car_variant_34
15849,car_variant_35
15971,car_variant_34
15971,car_variant_35
14259,car_variant_35
14259,car_variant_34
7327,car_variant_34
7327,car_variant_35
8025,car_variant_35
8025,car_variant_34
14883,car_variant_35
14883,car_variant_34
9434,car_variant_34
9434,car_variant_35
14168,car_variant_35
14168,car_variant_34
14632,car_variant_34
14632,car_variant_35
4072,car_variant_34
4072,car_variant_35
7700,car_variant_35
7700,car_variant_34
1457,car_variant_35
1457,car_variant_34
1249,car_variant_34
1249,car_variant_35
16864,car_variant_34
16864,car_variant_35
2539,car_variant_34
2539,car_variant_35
17372,car_variant_34
17372,car_variant_35
8569,car_variant_35
8569,car_variant_34
8078,car_variant_34
8078,car_variant_35
13579,car_variant_35
13579,car_variant_34
4752,car_variant_34
4752,car_variant_35
12190,car_variant_34
12190,car_variant_35
13236,car_variant_34
13236,car_variant_35
5038,car_variant_34
5038,car_variant_35
15322,car_variant_34
15322,car_variant_20
15322,car_variant_35
18437,car_variant_34
18437,car_variant_35
8923,car_variant_34
8923,car_variant_35
3787,car_variant_35
3787,car_variant_34
11283,car_variant_34
11283,car_variant_35
8349,car_variant_34
8349,car_variant_35
15738,car_variant_35
15738,car_variant_34
551,car_variant_34
551,car_variant_35
5131,car_variant_35
5131,car_variant_34
1961,car_variant_35
1961,car_variant_34
5414,car_variant_34
5414,car_variant_35
13690,car_variant_34
17866,car_variant_34
17866,car_variant_35
16093,car_variant_34
16093,car_variant_35
4112,car_variant_35
4112,car_variant_34
13613,car_variant_34
13613,car_variant_35
13594,car_variant_35
13594,car_variant_34
6881,car_variant_35
6881,car_variant_34
990,car_variant_35
990,car_variant_34
3806,car_variant_35
3806,car_variant_34
13530,car_variant_35
17483,car_variant_35
17483,car_variant_34
1343,car_variant_35
1343,car_variant_34
5365,car_variant_35
5365,car_variant_34
11288,car_variant_34
11288,car_variant_35
6391,car_variant_34
6391,car_variant_35
1562,car_variant_34
1562,car_variant_35
15018,car_variant_35
15018,car_variant_34
4505,car_variant_35
4505,car_variant_34
9954,car_variant_34
9954,car_variant_35
6411,car_variant_35
6411,car_variant_34
1337,car_variant_34
1337,car_variant_35
7969,car_variant_34
7969,car_variant_35
10894,car_variant_34
10894,car_variant_35
11596,car_variant_35
10570,car_variant_34
10570,car_variant_35
1937,car_variant_34
1937,car_variant_35
11871,car_variant_34
11871,car_variant_35
15789,car_variant_35
15789,car_variant_34
13678,car_variant_34
13678,car_variant_11
16398,car_variant_35
16398,car_variant_34
9214,car_variant_34
9214,car_variant_35
5680,car_variant_35
5680,car_variant_34
2549,car_variant_34
2549,car_variant_35
836,car_variant_35
14055,car_variant_34
14055,car_variant_35
735,car_variant_35
735,car_variant_34
10643,car_variant_35
10643,car_variant_34
16890,car_variant_34
16890,car_variant_35
11783,car_variant_34
11783,car_variant_35
12746,car_variant_34
12746,car_variant_35
12674,car_variant_34
12674,car_variant_35
17044,car_variant_34
17044,car_variant_35
7111,car_variant_34
7111,car_variant_35
8315,car_variant_34
8315,car_variant_35
7265,car_variant_13
7265,car_variant_11
2173,car_variant_13
2173,car_variant_11
16224,car_variant_5
16224,car_variant_20
16224,car_variant_21
16224,car_variant_11
14835,car_variant_11
16652,car_variant_11
16652,car_variant_14
5911,car_variant_11
5911,car_variant_13
13177,car_variant_13
13177,car_variant_11
14815,car_variant_11
17939,car_variant_13
17939,car_variant_11
4361,car_variant_13
4940,car_variant_20
13034,car_variant_13
13034,car_variant_11
1025,car_variant_11
1025,car_variant_22
13485,car_variant_11
9678,car_variant_11
654,car_variant_11
5474,car_variant_23
6102,car_variant_11
6102,car_variant_13
14489,car_variant_23
14489,car_variant_22
3095,car_variant_14
3095,car_variant_11
3083,car_variant_13
3083,car_variant_11
14884,car_variant_11
14884,car_variant_13
952,car_variant_11
952,car_variant_13
6393,car_variant_14
6393,car_variant_11
6735,car_variant_11
6735,car_variant_13
6735,car_variant_23
406,car_variant_22
406,car_variant_20
406,car_variant_11
406,car_variant_13
406,car_variant_23
406,car_variant_14
10559,car_variant_11
10559,car_variant_13
5855,car_variant_11
5855,car_variant_14
12185,car_variant_11
12185,car_variant_13
8855,car_variant_11
8855,car_variant_13
8494,car_variant_14
8494,car_variant_11
5590,car_variant_14
5590,car_variant_11
18521,car_variant_11
18521,car_variant_13
6873,car_variant_13
10890,car_variant_11
2014,car_variant_11
2977,car_variant_11
2977,car_variant_23
2977,car_variant_22
2977,car_variant_13
2977,car_variant_18
10224,car_variant_23
16179,car_variant_11
16179,car_variant_22
16179,car_variant_23
11616,car_variant_22
11616,car_variant_23
10158,car_variant_22
10158,car_variant_23
11449,car_variant_22
11449,car_variant_23
7158,car_variant_22
7158,car_variant_11
7158,car_variant_23
17665,car_variant_22
17665,car_variant_23
2496,car_variant_11
11423,car_variant_13
11423,car_variant_11
217,car_variant_13
217,car_variant_11
5624,car_variant_11
5624,car_variant_13
3364,car_variant_13
12741,car_variant_11
12741,car_variant_14
2131,car_variant_35
2131,car_variant_34
14079,car_variant_34
14079,car_variant_35
9737,car_variant_35
9737,car_variant_34
5791,car_variant_35
5791,car_variant_34
6855,car_variant_35
6855,car_variant_34
6855,car_variant_11
5278,car_variant_35
5278,car_variant_20
14099,car_variant_34
11269,car_variant_35
3248,car_variant_35
3248,car_variant_20
2859,car_variant_20
2859,car_variant_35
12869,car_variant_34
12869,car_variant_35
15226,car_variant_20
6005,car_variant_35
6005,car_variant_34
6005,car_variant_20
12305,car_variant_35
12305,car_variant_34
6451,car_variant_35
6451,car_variant_34
16325,car_variant_34
16325,car_variant_35
3548,car_variant_34
11024,car_variant_35
12125,car_variant_20
10883,car_variant_35
10883,car_variant_34
13327,car_variant_35
3514,car_variant_35
17385,car_variant_35
17385,car_variant_34
14078,car_variant_34
14078,car_variant_35
16992,car_variant_35
16992,car_variant_34
2256,car_variant_35
2256,car_variant_20
2256,car_variant_34
14195,car_variant_35
14195,car_variant_34
9843,car_variant_34
9843,car_variant_35
4089,car_variant_34
4089,car_variant_35
16361,car_variant_34
16361,car_variant_35
16490,car_variant_35
16490,car_variant_34
16490,car_variant_20
14294,car_variant_34
14294,car_variant_35
2423,car_variant_34
2423,car_variant_35
