id,issue_type
4182,issue_type_4
13497,issue_type_1
11689,issue_type_2
5432,issue_type_2
4980,issue_type_1
14973,issue_type_1
11716,issue_type_2
11733,issue_type_2
15651,issue_type_2
17504,issue_type_1
11984,issue_type_2
10384,issue_type_2
13858,issue_type_2
10031,issue_type_1
7393,issue_type_4
9590,issue_type_2
6786,issue_type_2
6107,issue_type_4
74,issue_type_2
10032,issue_type_4
2708,issue_type_1
11940,issue_type_4
5849,issue_type_2
13316,issue_type_4
8781,issue_type_2
10101,issue_type_2
410,issue_type_2
5511,issue_type_2
16920,issue_type_2
13554,issue_type_4
15975,issue_type_2
15393,issue_type_2
6304,issue_type_2
14104,issue_type_2
8894,issue_type_2
12007,issue_type_2
16550,issue_type_2
5550,issue_type_2
2879,issue_type_1
734,issue_type_2
3320,issue_type_2
958,issue_type_2
6797,issue_type_2
703,issue_type_2
9365,issue_type_2
8822,issue_type_2
13649,issue_type_2
14024,issue_type_2
811,issue_type_2
9475,issue_type_1
9665,issue_type_2
17030,issue_type_1
15015,issue_type_2
8244,issue_type_2
1741,issue_type_2
11649,issue_type_2
1874,issue_type_2
7979,issue_type_2
6256,issue_type_2
5226,issue_type_1
13675,issue_type_2
10821,issue_type_4
5786,issue_type_4
4321,issue_type_2
10579,issue_type_2
12444,issue_type_2
9645,issue_type_2
10862,issue_type_2
1287,issue_type_2
6804,issue_type_2
8295,issue_type_1
11214,issue_type_4
3030,issue_type_1
7091,issue_type_2
14596,issue_type_2
8238,issue_type_2
1223,issue_type_2
13133,issue_type_2
14144,issue_type_2
13437,issue_type_2
12292,issue_type_2
4383,issue_type_1
2665,issue_type_2
13782,issue_type_1
12779,issue_type_2
14386,issue_type_1
9791,issue_type_2
10709,issue_type_2
12659,issue_type_1
16195,issue_type_1
14231,issue_type_2
17613,issue_type_2
3489,issue_type_2
5601,issue_type_1
3033,issue_type_2
11014,issue_type_2
1077,issue_type_2
644,issue_type_2
12870,issue_type_1
185,issue_type_1
3160,issue_type_2
6650,issue_type_2
4914,issue_type_2
14556,issue_type_1
8664,issue_type_2
14137,issue_type_2
7154,issue_type_1
483,issue_type_2
9389,issue_type_2
3728,issue_type_4
18171,issue_type_2
10565,issue_type_4
15263,issue_type_1
8265,issue_type_2
13816,issue_type_5
7993,issue_type_1
9759,issue_type_1
6661,issue_type_1
639,issue_type_1
16253,issue_type_1
15044,issue_type_1
6434,issue_type_1
6271,issue_type_1
8918,issue_type_1
4779,issue_type_5
7378,issue_type_1
10725,issue_type_1
8287,issue_type_2
6084,issue_type_2
14266,issue_type_1
641,issue_type_2
17387,issue_type_4
15795,issue_type_2
161,issue_type_2
4023,issue_type_2
1750,issue_type_1
10752,issue_type_2
6761,issue_type_1
17300,issue_type_2
14204,issue_type_2
4627,issue_type_1
9226,issue_type_2
335,issue_type_2
2345,issue_type_2
576,issue_type_2
17662,issue_type_2
7320,issue_type_2
13476,issue_type_1
3096,issue_type_2
12160,issue_type_4
11170,issue_type_4
1501,issue_type_2
8766,issue_type_2
11250,issue_type_2
16631,issue_type_2
18240,issue_type_2
3039,issue_type_1
7342,issue_type_2
12027,issue_type_2
2038,issue_type_2
10965,issue_type_2
15136,issue_type_2
15066,issue_type_2
4180,issue_type_2
6229,issue_type_2
14981,issue_type_2
10311,issue_type_2
3363,issue_type_2
512,issue_type_2
12617,issue_type_4
17391,issue_type_2
12047,issue_type_2
8928,issue_type_2
7793,issue_type_2
6048,issue_type_4
15002,issue_type_1
6907,issue_type_1
14235,issue_type_2
6286,issue_type_1
4289,issue_type_2
2294,issue_type_2
17682,issue_type_2
7072,issue_type_2
2391,issue_type_2
2551,issue_type_2
4017,issue_type_4
8167,issue_type_2
1975,issue_type_2
1416,issue_type_4
7623,issue_type_4
15859,issue_type_2
6866,issue_type_2
7120,issue_type_1
249,issue_type_2
15109,issue_type_4
16114,issue_type_1
8008,issue_type_1
4270,issue_type_2
17048,issue_type_1
13355,issue_type_2
2098,issue_type_2
8686,issue_type_1
15607,issue_type_1
12619,issue_type_4
12118,issue_type_2
11641,issue_type_2
4626,issue_type_2
5351,issue_type_4
15115,issue_type_2
2778,issue_type_4
9679,issue_type_4
1032,issue_type_2
14481,issue_type_2
16080,issue_type_4
5622,issue_type_2
2657,issue_type_2
8977,issue_type_2
5840,issue_type_2
14879,issue_type_2
8061,issue_type_4
444,issue_type_2
9312,issue_type_4
1887,issue_type_2
3376,issue_type_2
15262,issue_type_2
10346,issue_type_2
13628,issue_type_2
13283,issue_type_2
5812,issue_type_4
12134,issue_type_4
10000,issue_type_2
8867,issue_type_2
11175,issue_type_2
152,issue_type_1
8737,issue_type_2
8387,issue_type_4
13286,issue_type_4
11310,issue_type_2
14905,issue_type_2
17739,issue_type_2
3014,issue_type_4
12672,issue_type_4
15527,issue_type_2
11333,issue_type_2
12733,issue_type_2
5496,issue_type_4
9373,issue_type_1
7561,issue_type_4
6717,issue_type_1
6944,issue_type_4
6772,issue_type_4
15237,issue_type_5
13389,issue_type_1
10499,issue_type_4
9677,issue_type_1
14869,issue_type_2
5996,issue_type_2
3240,issue_type_2
8484,issue_type_1
856,issue_type_2
1673,issue_type_1
7689,issue_type_2
3690,issue_type_1
2251,issue_type_4
12945,issue_type_1
14610,issue_type_4
8547,issue_type_2
8341,issue_type_1
371,issue_type_1
14257,issue_type_2
6,issue_type_2
10870,issue_type_1
12795,issue_type_2
8795,issue_type_2
1028,issue_type_1
8550,issue_type_4
18315,issue_type_2
5127,issue_type_4
10451,issue_type_4
10309,issue_type_4
17094,issue_type_4
16000,issue_type_2
3217,issue_type_1
15930,issue_type_4
6059,issue_type_2
9251,issue_type_1
3835,issue_type_2
4584,issue_type_4
8932,issue_type_4
18420,issue_type_4
12906,issue_type_2
13006,issue_type_4
9850,issue_type_4
6481,issue_type_2
6039,issue_type_2
16033,issue_type_1
11932,issue_type_4
17467,issue_type_2
18461,issue_type_1
11431,issue_type_1
2106,issue_type_1
4031,issue_type_1
1815,issue_type_1
7971,issue_type_1
1923,issue_type_1
2611,issue_type_1
1905,issue_type_2
2625,issue_type_2
2122,issue_type_2
15019,issue_type_4
2218,issue_type_2
15114,issue_type_2
11731,issue_type_2
11052,issue_type_4
12966,issue_type_2
18430,issue_type_2
16699,issue_type_2
13898,issue_type_2
9855,issue_type_2
12120,issue_type_2
5751,issue_type_2
10496,issue_type_4
12921,issue_type_2
9128,issue_type_1
13109,issue_type_2
11383,issue_type_1
8306,issue_type_4
4839,issue_type_2
6400,issue_type_2
16780,issue_type_2
11167,issue_type_4
8833,issue_type_2
14089,issue_type_1
4982,issue_type_2
15444,issue_type_2
195,issue_type_1
6755,issue_type_4
9793,issue_type_2
15443,issue_type_1
16322,issue_type_1
9708,issue_type_2
2965,issue_type_1
1172,issue_type_2
5579,issue_type_2
16271,issue_type_1
8424,issue_type_2
5123,issue_type_2
669,issue_type_2
11598,issue_type_2
5313,issue_type_2
3340,issue_type_4
17313,issue_type_2
630,issue_type_2
351,issue_type_2
17451,issue_type_1
14693,issue_type_1
8948,issue_type_2
10876,issue_type_2
6930,issue_type_2
9493,issue_type_2
1490,issue_type_1
17886,issue_type_2
11223,issue_type_2
5903,issue_type_2
16531,issue_type_2
3305,issue_type_4
12223,issue_type_2
5760,issue_type_2
3168,issue_type_2
10843,issue_type_1
9143,issue_type_1
13410,issue_type_2
109,issue_type_1
1764,issue_type_2
1108,issue_type_1
6673,issue_type_2
13058,issue_type_4
892,issue_type_2
5246,issue_type_4
13374,issue_type_2
2710,issue_type_2
671,issue_type_4
17444,issue_type_4
2478,issue_type_2
18478,issue_type_2
171,issue_type_2
16583,issue_type_1
10955,issue_type_2
4818,issue_type_2
10007,issue_type_2
12038,issue_type_2
6576,issue_type_2
5394,issue_type_1
7735,issue_type_2
6322,issue_type_1
9151,issue_type_1
2249,issue_type_1
11923,issue_type_2
14526,issue_type_1
10884,issue_type_2
15020,issue_type_1
9431,issue_type_4
18516,issue_type_2
4519,issue_type_4
10154,issue_type_2
13086,issue_type_1
13713,issue_type_2
9437,issue_type_2
13090,issue_type_2
6864,issue_type_1
16535,issue_type_1
17834,issue_type_1
10355,issue_type_1
3445,issue_type_1
9343,issue_type_2
6116,issue_type_1
14117,issue_type_1
7095,issue_type_1
281,issue_type_2
17559,issue_type_1
11652,issue_type_2
15378,issue_type_2
5014,issue_type_2
10529,issue_type_2
13242,issue_type_2
12433,issue_type_2
15905,issue_type_2
18504,issue_type_2
1991,issue_type_2
10491,issue_type_2
1664,issue_type_2
14340,issue_type_4
2007,issue_type_2
11386,issue_type_2
5137,issue_type_1
15605,issue_type_1
15254,issue_type_2
7041,issue_type_1
15422,issue_type_1
6239,issue_type_2
4971,issue_type_4
73,issue_type_4
15244,issue_type_2
3928,issue_type_1
10320,issue_type_2
2559,issue_type_2
9815,issue_type_1
2416,issue_type_2
4504,issue_type_1
11946,issue_type_2
11229,issue_type_4
16109,issue_type_4
1024,issue_type_4
14522,issue_type_2
10738,issue_type_2
16811,issue_type_2
15160,issue_type_1
3485,issue_type_2
4013,issue_type_1
9952,issue_type_1
18287,issue_type_1
4588,issue_type_1
5294,issue_type_1
14277,issue_type_1
2918,issue_type_1
18265,issue_type_1
1487,issue_type_1
678,issue_type_2
17201,issue_type_2
16774,issue_type_2
18455,issue_type_2
5570,issue_type_2
14855,issue_type_2
1587,issue_type_2
56,issue_type_1
16394,issue_type_1
7138,issue_type_1
17959,issue_type_4
6670,issue_type_2
12514,issue_type_2
18284,issue_type_2
14046,issue_type_1
7656,issue_type_2
5847,issue_type_1
17987,issue_type_4
10140,issue_type_2
16228,issue_type_2
3754,issue_type_4
11800,issue_type_2
5491,issue_type_1
17331,issue_type_1
12643,issue_type_4
7671,issue_type_2
1739,issue_type_2
14437,issue_type_4
14465,issue_type_4
108,issue_type_2
6260,issue_type_2
4390,issue_type_1
4475,issue_type_2
4173,issue_type_2
17565,issue_type_2
3803,issue_type_4
12898,issue_type_4
4099,issue_type_4
3024,issue_type_1
4560,issue_type_2
13854,issue_type_1
17363,issue_type_2
10602,issue_type_2
17346,issue_type_4
1719,issue_type_4
5082,issue_type_2
18257,issue_type_2
18103,issue_type_2
24,issue_type_4
15963,issue_type_2
993,issue_type_2
17642,issue_type_2
9990,issue_type_2
11553,issue_type_2
7218,issue_type_2
4310,issue_type_1
18031,issue_type_2
7521,issue_type_2
6121,issue_type_4
16958,issue_type_2
5628,issue_type_4
13276,issue_type_2
17501,issue_type_2
13706,issue_type_2
7104,issue_type_2
15496,issue_type_2
6937,issue_type_2
1578,issue_type_2
16028,issue_type_2
1438,issue_type_1
3381,issue_type_4
713,issue_type_2
9531,issue_type_2
16055,issue_type_2
14589,issue_type_4
638,issue_type_2
2130,issue_type_1
5194,issue_type_4
10419,issue_type_2
1081,issue_type_2
14222,issue_type_2
14143,issue_type_2
8188,issue_type_2
2736,issue_type_2
8899,issue_type_2
10121,issue_type_2
3383,issue_type_4
5984,issue_type_2
2878,issue_type_2
10852,issue_type_2
3875,issue_type_2
9615,issue_type_2
15238,issue_type_2
7380,issue_type_2
16175,issue_type_2
11756,issue_type_2
868,issue_type_2
6927,issue_type_2
11669,issue_type_2
12888,issue_type_2
11713,issue_type_2
18290,issue_type_2
12006,issue_type_1
8844,issue_type_2
5653,issue_type_2
14623,issue_type_2
17920,issue_type_2
15944,issue_type_2
5613,issue_type_2
680,issue_type_2
9523,issue_type_2
4481,issue_type_2
9930,issue_type_2
8196,issue_type_2
3471,issue_type_2
1869,issue_type_2
6641,issue_type_2
897,issue_type_2
5944,issue_type_2
18038,issue_type_2
830,issue_type_2
12965,issue_type_2
16078,issue_type_2
14031,issue_type_2
15802,issue_type_2
6069,issue_type_2
3889,issue_type_2
5619,issue_type_2
11691,issue_type_2
4680,issue_type_1
2248,issue_type_2
17146,issue_type_2
10560,issue_type_2
12533,issue_type_2
5327,issue_type_2
12355,issue_type_2
8231,issue_type_2
11957,issue_type_2
4602,issue_type_2
7974,issue_type_2
10167,issue_type_2
7375,issue_type_2
9122,issue_type_2
1047,issue_type_2
6181,issue_type_2
9472,issue_type_2
18444,issue_type_2
9068,issue_type_2
14653,issue_type_2
3315,issue_type_2
16547,issue_type_4
2288,issue_type_2
10596,issue_type_2
5442,issue_type_2
4269,issue_type_2
7250,issue_type_2
3831,issue_type_2
11241,issue_type_2
5062,issue_type_2
10055,issue_type_2
10079,issue_type_2
3070,issue_type_2
8286,issue_type_2
4838,issue_type_2
1260,issue_type_2
7266,issue_type_2
8902,issue_type_2
9621,issue_type_2
8681,issue_type_2
6233,issue_type_2
13827,issue_type_2
18523,issue_type_2
15625,issue_type_2
6713,issue_type_2
343,issue_type_2
13068,issue_type_2
4692,issue_type_2
1400,issue_type_2
7416,issue_type_2
2881,issue_type_2
14314,issue_type_2
11529,issue_type_2
577,issue_type_2
3934,issue_type_2
3293,issue_type_2
6963,issue_type_4
16250,issue_type_2
7421,issue_type_1
3419,issue_type_2
6985,issue_type_2
9041,issue_type_4
8184,issue_type_2
7824,issue_type_1
7314,issue_type_2
10327,issue_type_4
3838,issue_type_2
14009,issue_type_4
105,issue_type_2
5136,issue_type_2
17835,issue_type_2
14293,issue_type_2
15709,issue_type_2
15904,issue_type_2
8528,issue_type_2
8395,issue_type_2
4873,issue_type_2
8321,issue_type_1
1128,issue_type_1
12534,issue_type_2
6161,issue_type_2
12822,issue_type_2
3105,issue_type_2
9152,issue_type_2
3276,issue_type_1
8574,issue_type_4
16689,issue_type_4
10076,issue_type_2
11558,issue_type_2
10522,issue_type_2
3992,issue_type_1
14118,issue_type_2
10505,issue_type_2
11287,issue_type_2
3421,issue_type_2
8790,issue_type_2
12899,issue_type_4
11248,issue_type_2
13847,issue_type_2
9367,issue_type_2
7801,issue_type_2
390,issue_type_2
3711,issue_type_2
13011,issue_type_2
18172,issue_type_1
2118,issue_type_2
4571,issue_type_2
2536,issue_type_2
11159,issue_type_1
4522,issue_type_5
989,issue_type_4
3705,issue_type_4
12127,issue_type_5
1801,issue_type_4
17971,issue_type_5
2877,issue_type_1
11219,issue_type_1
5708,issue_type_1
6157,issue_type_1
9600,issue_type_1
17644,issue_type_1
5630,issue_type_1
6272,issue_type_1
6216,issue_type_1
2831,issue_type_2
10543,issue_type_2
9865,issue_type_2
1360,issue_type_2
14234,issue_type_1
443,issue_type_1
12646,issue_type_2
557,issue_type_2
12094,issue_type_2
7114,issue_type_2
3128,issue_type_2
11177,issue_type_2
7485,issue_type_2
4844,issue_type_1
18275,issue_type_2
11930,issue_type_2
3989,issue_type_2
5971,issue_type_2
15366,issue_type_2
1283,issue_type_2
2336,issue_type_2
2913,issue_type_2
9902,issue_type_2
16226,issue_type_1
16386,issue_type_2
1408,issue_type_2
9182,issue_type_2
4016,issue_type_2
2694,issue_type_2
4913,issue_type_2
86,issue_type_2
3543,issue_type_2
16301,issue_type_2
16868,issue_type_2
9256,issue_type_2
16334,issue_type_2
8076,issue_type_2
14352,issue_type_2
11172,issue_type_2
5211,issue_type_2
3076,issue_type_2
7843,issue_type_2
10648,issue_type_2
10889,issue_type_2
11414,issue_type_2
12759,issue_type_2
2404,issue_type_2
5501,issue_type_2
17617,issue_type_2
14262,issue_type_2
12572,issue_type_2
18487,issue_type_2
9639,issue_type_2
11384,issue_type_2
1180,issue_type_2
11258,issue_type_2
18232,issue_type_2
2700,issue_type_2
7614,issue_type_2
14064,issue_type_1
13818,issue_type_2
11999,issue_type_1
3299,issue_type_1
3092,issue_type_1
5252,issue_type_1
11978,issue_type_2
11632,issue_type_2
16541,issue_type_2
8544,issue_type_2
9014,issue_type_2
14095,issue_type_2
15549,issue_type_2
17063,issue_type_4
1627,issue_type_1
6918,issue_type_2
2846,issue_type_2
7786,issue_type_2
1432,issue_type_4
10914,issue_type_2
5090,issue_type_4
13789,issue_type_2
4227,issue_type_4
2299,issue_type_2
2084,issue_type_2
9585,issue_type_1
127,issue_type_4
5810,issue_type_2
18122,issue_type_2
18526,issue_type_2
13707,issue_type_2
4681,issue_type_2
11089,issue_type_2
2780,issue_type_4
14107,issue_type_2
10558,issue_type_1
6367,issue_type_4
1784,issue_type_4
6584,issue_type_2
17677,issue_type_2
14282,issue_type_2
16011,issue_type_4
649,issue_type_2
11009,issue_type_4
6652,issue_type_2
2801,issue_type_1
9701,issue_type_1
871,issue_type_2
11057,issue_type_4
15380,issue_type_1
10280,issue_type_1
16113,issue_type_1
10849,issue_type_2
13565,issue_type_4
14848,issue_type_2
3405,issue_type_1
3666,issue_type_2
15737,issue_type_4
11401,issue_type_1
14566,issue_type_2
9964,issue_type_2
9909,issue_type_2
1565,issue_type_1
3724,issue_type_4
18149,issue_type_4
5710,issue_type_4
882,issue_type_5
9227,issue_type_1
14256,issue_type_1
5669,issue_type_2
14847,issue_type_2
5962,issue_type_2
4632,issue_type_1
2027,issue_type_2
13580,issue_type_4
10963,issue_type_2
16711,issue_type_2
4367,issue_type_2
16176,issue_type_4
3084,issue_type_2
18073,issue_type_2
7848,issue_type_2
3007,issue_type_2
4735,issue_type_2
4925,issue_type_2
1075,issue_type_2
1199,issue_type_2
5185,issue_type_2
3170,issue_type_2
4214,issue_type_2
7332,issue_type_1
14085,issue_type_1
7112,issue_type_1
7238,issue_type_2
18108,issue_type_1
11769,issue_type_1
7747,issue_type_2
9107,issue_type_2
9341,issue_type_4
11711,issue_type_2
5145,issue_type_4
13360,issue_type_1
14970,issue_type_1
5860,issue_type_2
13546,issue_type_1
3898,issue_type_1
14093,issue_type_4
11035,issue_type_2
11349,issue_type_1
6031,issue_type_2
9474,issue_type_4
11380,issue_type_2
6677,issue_type_2
7281,issue_type_1
17990,issue_type_4
10160,issue_type_1
2994,issue_type_2
8282,issue_type_2
10174,issue_type_2
2495,issue_type_2
1499,issue_type_4
923,issue_type_2
11,issue_type_2
10801,issue_type_4
9591,issue_type_4
4109,issue_type_2
6568,issue_type_2
1534,issue_type_2
17737,issue_type_1
14174,issue_type_1
13486,issue_type_1
14967,issue_type_1
17446,issue_type_1
6665,issue_type_1
3900,issue_type_1
4226,issue_type_1
15258,issue_type_2
875,issue_type_1
1009,issue_type_1
3020,issue_type_2
12594,issue_type_2
13380,issue_type_2
17145,issue_type_1
279,issue_type_4
6499,issue_type_2
1985,issue_type_2
16039,issue_type_2
5920,issue_type_2
13101,issue_type_2
3175,issue_type_2
13021,issue_type_2
955,issue_type_1
488,issue_type_4
10083,issue_type_2
3506,issue_type_4
9362,issue_type_1
15431,issue_type_1
5956,issue_type_2
11462,issue_type_1
14719,issue_type_1
4342,issue_type_1
14199,issue_type_4
11505,issue_type_2
6349,issue_type_1
12531,issue_type_4
677,issue_type_1
1323,issue_type_1
4868,issue_type_4
17424,issue_type_2
7478,issue_type_1
859,issue_type_1
12664,issue_type_1
8161,issue_type_4
2061,issue_type_2
246,issue_type_1
7950,issue_type_4
17608,issue_type_1
5646,issue_type_4
2206,issue_type_1
3914,issue_type_1
3441,issue_type_1
11267,issue_type_2
8989,issue_type_1
1910,issue_type_2
17977,issue_type_1
148,issue_type_1
9191,issue_type_2
9880,issue_type_1
9412,issue_type_2
10586,issue_type_1
898,issue_type_4
14098,issue_type_4
8791,issue_type_4
3981,issue_type_1
6862,issue_type_1
8597,issue_type_1
10372,issue_type_2
3996,issue_type_2
1114,issue_type_2
17906,issue_type_2
1450,issue_type_4
11962,issue_type_4
12010,issue_type_2
10720,issue_type_4
14733,issue_type_2
3272,issue_type_2
2564,issue_type_1
8442,issue_type_2
10923,issue_type_2
1604,issue_type_2
3254,issue_type_4
8293,issue_type_4
10776,issue_type_2
1397,issue_type_4
7431,issue_type_2
16442,issue_type_2
16924,issue_type_2
18226,issue_type_2
3893,issue_type_2
10682,issue_type_4
6988,issue_type_2
17073,issue_type_2
5072,issue_type_2
6136,issue_type_2
7056,issue_type_4
14766,issue_type_2
13127,issue_type_2
8236,issue_type_2
4793,issue_type_2
11342,issue_type_2
14690,issue_type_2
4510,issue_type_2
4015,issue_type_2
16293,issue_type_2
2788,issue_type_1
18245,issue_type_2
17989,issue_type_2
12813,issue_type_2
3802,issue_type_2
8788,issue_type_4
3941,issue_type_2
354,issue_type_2
6674,issue_type_2
16165,issue_type_2
6574,issue_type_1
1274,issue_type_2
5514,issue_type_1
14319,issue_type_2
1271,issue_type_4
7616,issue_type_2
5399,issue_type_2
1783,issue_type_1
4306,issue_type_2
12713,issue_type_4
14633,issue_type_1
10637,issue_type_1
13247,issue_type_2
18431,issue_type_2
15489,issue_type_2
13421,issue_type_1
14801,issue_type_2
18472,issue_type_2
13245,issue_type_4
